county,elasticity,pop,year,hpi_all,elas_bin
21037,2.460951328277588,36733,2000,177600,TRUE
21037,2.460951328277588,36733,2001,195900,TRUE
21037,2.460951328277588,36733,2002,222300,TRUE
21037,2.460951328277588,36733,2003,258000,TRUE
21037,2.460951328277588,36733,2004,310800,TRUE
21037,2.460951328277588,36733,2005,379100,TRUE
21037,2.460951328277588,36733,2006,423600,TRUE
21111,2.3400092124938965,312664,1998,227000,FALSE
21111,2.3400092124938965,312664,1999,237600,FALSE
21111,2.3400092124938965,312664,2000,253400,FALSE
21111,2.3400092124938965,312664,2001,268000,FALSE
21111,2.3400092124938965,312664,2002,300600,FALSE
21111,2.3400092124938965,312664,2003,337700,FALSE
21111,2.3400092124938965,312664,2004,399500,FALSE
21111,2.3400092124938965,312664,2005,473800,FALSE
21111,2.3400092124938965,312664,2006,516900,FALSE
21113,2.6255812644958496,14471,1998,139300,TRUE
21113,2.6255812644958496,14471,1999,140900,TRUE
21113,2.6255812644958496,14471,2000,147200,TRUE
21113,2.6255812644958496,14471,2001,154700,TRUE
21113,2.6255812644958496,14471,2002,175600,TRUE
21113,2.6255812644958496,14471,2003,202900,TRUE
21113,2.6255812644958496,14471,2004,246800,TRUE
21113,2.6255812644958496,14471,2005,307400,TRUE
21113,2.6255812644958496,14471,2006,340300,TRUE
21117,2.460951328277588,63158,1998,131700,TRUE
21117,2.460951328277588,63158,1999,136000,TRUE
21117,2.460951328277588,63158,2000,143000,TRUE
21117,2.460951328277588,63158,2001,151300,TRUE
21117,2.460951328277588,63158,2002,164000,TRUE
21117,2.460951328277588,63158,2003,180400,TRUE
21117,2.460951328277588,63158,2004,215800,TRUE
21117,2.460951328277588,63158,2005,269000,TRUE
21117,2.460951328277588,63158,2006,300400,TRUE
21163,2.3400092124938965,7272,1998,214600,FALSE
21163,2.3400092124938965,7272,1999,225600,FALSE
21163,2.3400092124938965,7272,2000,243300,FALSE
21163,2.3400092124938965,7272,2001,263200,FALSE
21163,2.3400092124938965,7272,2002,297600,FALSE
21163,2.3400092124938965,7272,2003,342400,FALSE
21163,2.3400092124938965,7272,2004,401700,FALSE
21163,2.3400092124938965,7272,2005,469800,FALSE
21163,2.3400092124938965,7272,2006,505000,FALSE
21209,2.6255812644958496,13420,1998,131600,TRUE
21209,2.6255812644958496,13420,1999,132000,TRUE
21209,2.6255812644958496,13420,2000,132700,TRUE
21209,2.6255812644958496,13420,2001,145100,TRUE
21209,2.6255812644958496,13420,2002,161000,TRUE
21209,2.6255812644958496,13420,2003,189400,TRUE
21209,2.6255812644958496,13420,2004,227100,TRUE
21209,2.6255812644958496,13420,2005,279200,TRUE
21209,2.6255812644958496,13420,2006,317200,TRUE
21211,2.3400092124938965,11942,1998,54400,FALSE
21211,2.3400092124938965,11942,1999,57500,FALSE
21211,2.3400092124938965,11942,2000,58700,FALSE
21211,2.3400092124938965,11942,2001,63800,FALSE
21211,2.3400092124938965,11942,2002,69800,FALSE
21211,2.3400092124938965,11942,2003,84300,FALSE
21211,2.3400092124938965,11942,2004,105900,FALSE
21211,2.3400092124938965,11942,2005,147900,FALSE
21211,2.3400092124938965,11942,2006,182200,FALSE
21215,2.3400092124938965,4327,1998,56400,FALSE
21215,2.3400092124938965,4327,1999,57500,FALSE
21215,2.3400092124938965,4327,2000,57200,FALSE
21215,2.3400092124938965,4327,2001,58200,FALSE
21215,2.3400092124938965,4327,2002,61900,FALSE
21215,2.3400092124938965,4327,2003,65300,FALSE
21215,2.3400092124938965,4327,2004,69900,FALSE
21215,2.3400092124938965,4327,2005,80500,FALSE
21215,2.3400092124938965,4327,2006,92800,FALSE
21223,2.3400092124938965,3366,1998,34400,FALSE
21223,2.3400092124938965,3366,1999,36100,FALSE
21223,2.3400092124938965,3366,2000,40100,FALSE
21223,2.3400092124938965,3366,2001,38700,FALSE
21223,2.3400092124938965,3366,2002,43500,FALSE
21223,2.3400092124938965,3366,2003,46700,FALSE
21223,2.3400092124938965,3366,2004,44500,FALSE
21223,2.3400092124938965,3366,2005,45800,FALSE
21223,2.3400092124938965,3366,2006,52300,FALSE
21239,2.6255812644958496,9264,1998,69200,TRUE
21239,2.6255812644958496,9264,1999,71800,TRUE
21239,2.6255812644958496,9264,2000,71700,TRUE
21239,2.6255812644958496,9264,2001,73300,TRUE
21239,2.6255812644958496,9264,2002,78200,TRUE
21239,2.6255812644958496,9264,2003,82700,TRUE
21239,2.6255812644958496,9264,2004,91400,TRUE
21239,2.6255812644958496,9264,2005,112200,TRUE
21239,2.6255812644958496,9264,2006,137800,TRUE
22033,1.7378802299499512,168589,1998,177600,FALSE
22033,1.7378802299499512,168589,1999,188700,FALSE
22033,1.7378802299499512,168589,2000,210500,FALSE
22033,1.7378802299499512,168589,2001,249800,FALSE
22033,1.7378802299499512,168589,2002,281500,FALSE
22033,1.7378802299499512,168589,2003,310600,FALSE
22033,1.7378802299499512,168589,2004,386400,FALSE
22033,1.7378802299499512,168589,2005,481600,FALSE
22033,1.7378802299499512,168589,2006,483600,FALSE
22043,7.148085594177246,8379,1998,183500,TRUE
22043,7.148085594177246,8379,1999,194500,TRUE
22043,7.148085594177246,8379,2000,220800,TRUE
22043,7.148085594177246,8379,2001,255300,TRUE
22043,7.148085594177246,8379,2002,298300,TRUE
22043,7.148085594177246,8379,2003,333800,TRUE
22043,7.148085594177246,8379,2004,418900,TRUE
22043,7.148085594177246,8379,2005,519500,TRUE
22043,7.148085594177246,8379,2006,532900,TRUE
22079,7.148085594177246,52564,1998,172600,TRUE
22079,7.148085594177246,52564,1999,183000,TRUE
22079,7.148085594177246,52564,2000,198800,TRUE
22079,7.148085594177246,52564,2001,226400,TRUE
22079,7.148085594177246,52564,2002,264600,TRUE
22079,7.148085594177246,52564,2003,305900,TRUE
22079,7.148085594177246,52564,2004,372100,TRUE
22079,7.148085594177246,52564,2005,473700,TRUE
22079,7.148085594177246,52564,2006,499200,TRUE
23005,1.4235410690307617,123321,1998,118500,FALSE
23005,1.4235410690307617,123321,1999,125900,FALSE
23005,1.4235410690307617,123321,2000,127500,FALSE
23005,1.4235410690307617,123321,2001,133900,FALSE
23005,1.4235410690307617,123321,2002,145300,FALSE
23005,1.4235410690307617,123321,2003,149500,FALSE
23005,1.4235410690307617,123321,2004,166100,FALSE
23005,1.4235410690307617,123321,2005,187400,FALSE
23005,1.4235410690307617,123321,2006,211500,FALSE
24013,1.2349457740783691,53126,1998,41100,FALSE
24013,1.2349457740783691,53126,1999,45000,FALSE
24013,1.2349457740783691,53126,2000,47400,FALSE
24013,1.2349457740783691,53126,2001,50800,FALSE
24013,1.2349457740783691,53126,2002,57500,FALSE
24013,1.2349457740783691,53126,2003,57400,FALSE
24013,1.2349457740783691,53126,2004,63200,FALSE
24013,1.2349457740783691,53126,2005,68500,FALSE
24013,1.2349457740783691,53126,2006,73800,FALSE
24015,1.9911681413650513,34461,1998,94600,FALSE
24015,1.9911681413650513,34461,1999,99200,FALSE
24015,1.9911681413650513,34461,2000,102700,FALSE
24015,1.9911681413650513,34461,2001,107400,FALSE
24015,1.9911681413650513,34461,2002,112700,FALSE
24015,1.9911681413650513,34461,2003,121400,FALSE
24015,1.9911681413650513,34461,2004,130600,FALSE
24015,1.9911681413650513,34461,2005,143800,FALSE
24015,1.9911681413650513,34461,2006,149600,FALSE
24017,1.6058274507522583,42804,1998,57500,FALSE
24017,1.6058274507522583,42804,1999,60000,FALSE
24017,1.6058274507522583,42804,2000,63800,FALSE
24017,1.6058274507522583,42804,2001,67200,FALSE
24017,1.6058274507522583,42804,2002,72700,FALSE
24017,1.6058274507522583,42804,2003,74700,FALSE
24017,1.6058274507522583,42804,2004,79600,FALSE
24017,1.6058274507522583,42804,2005,88200,FALSE
24017,1.6058274507522583,42804,2006,93000,FALSE
25015,1.5232977867126465,58827,1998,47300,FALSE
25015,1.5232977867126465,58827,1999,46600,FALSE
25015,1.5232977867126465,58827,2000,52600,FALSE
25015,1.5232977867126465,58827,2001,57100,FALSE
25015,1.5232977867126465,58827,2002,51100,FALSE
25015,1.5232977867126465,58827,2003,55300,FALSE
25015,1.5232977867126465,58827,2004,56600,FALSE
25015,1.5232977867126465,58827,2005,58100,FALSE
25015,1.5232977867126465,58827,2006,64900,FALSE
27009,2.5615320205688477,15725,1998,114800,TRUE
27009,2.5615320205688477,15725,1999,121100,TRUE
27009,2.5615320205688477,15725,2000,126700,TRUE
27009,2.5615320205688477,15725,2001,127300,TRUE
27009,2.5615320205688477,15725,2002,129900,TRUE
27009,2.5615320205688477,15725,2003,130800,TRUE
27009,2.5615320205688477,15725,2004,135900,TRUE
27009,2.5615320205688477,15725,2005,137100,TRUE
27009,2.5615320205688477,15725,2006,142000,TRUE
27019,1.4473755359649658,23597,1998,105000,FALSE
27019,1.4473755359649658,23597,1999,109400,FALSE
27019,1.4473755359649658,23597,2000,115300,FALSE
27019,1.4473755359649658,23597,2001,115300,FALSE
27019,1.4473755359649658,23597,2002,116700,FALSE
27019,1.4473755359649658,23597,2003,121000,FALSE
27019,1.4473755359649658,23597,2004,122500,FALSE
27019,1.4473755359649658,23597,2005,126300,FALSE
27019,1.4473755359649658,23597,2006,135500,FALSE
27025,1.4473755359649658,18347,1998,NA,FALSE
27025,1.4473755359649658,18347,1999,NA,FALSE
27025,1.4473755359649658,18347,2000,NA,FALSE
27025,1.4473755359649658,18347,2001,NA,FALSE
27025,1.4473755359649658,18347,2002,NA,FALSE
27025,1.4473755359649658,18347,2003,NA,FALSE
27025,1.4473755359649658,18347,2004,NA,FALSE
27025,1.4473755359649658,18347,2005,NA,FALSE
27025,1.4473755359649658,18347,2006,NA,FALSE
28127,3.0016486644744873,11342,1998,84800,TRUE
28127,3.0016486644744873,11342,1999,89600,TRUE
28127,3.0016486644744873,11342,2000,92600,TRUE
28127,3.0016486644744873,11342,2001,106500,TRUE
28127,3.0016486644744873,11342,2002,101800,TRUE
28127,3.0016486644744873,11342,2003,100800,TRUE
28127,3.0016486644744873,11342,2004,107300,TRUE
28127,3.0016486644744873,11342,2005,110500,TRUE
28127,3.0016486644744873,11342,2006,122200,TRUE
28137,1.7646465301513672,8718,1998,96600,FALSE
28137,1.7646465301513672,8718,1999,107500,FALSE
28137,1.7646465301513672,8718,2000,110100,FALSE
28137,1.7646465301513672,8718,2001,129200,FALSE
28137,1.7646465301513672,8718,2002,117800,FALSE
28137,1.7646465301513672,8718,2003,109700,FALSE
28137,1.7646465301513672,8718,2004,123800,FALSE
28137,1.7646465301513672,8718,2005,123400,FALSE
28137,1.7646465301513672,8718,2006,134100,FALSE
29047,3.190805196762085,78224,1998,58300,TRUE
29047,3.190805196762085,78224,1999,63900,TRUE
29047,3.190805196762085,78224,2000,69200,TRUE
29047,3.190805196762085,78224,2001,68900,TRUE
29047,3.190805196762085,78224,2002,71300,TRUE
29047,3.190805196762085,78224,2003,75800,TRUE
29047,3.190805196762085,78224,2004,78100,TRUE
29047,3.190805196762085,78224,2005,84500,TRUE
29047,3.190805196762085,78224,2006,90800,TRUE
29059,3.5972418785095215,7272,1998,57900,TRUE
29059,3.5972418785095215,7272,1999,52600,TRUE
29059,3.5972418785095215,7272,2000,65000,TRUE
29059,3.5972418785095215,7272,2001,64800,TRUE
29059,3.5972418785095215,7272,2002,73500,TRUE
29059,3.5972418785095215,7272,2003,69400,TRUE
29059,3.5972418785095215,7272,2004,70500,TRUE
29059,3.5972418785095215,7272,2005,82300,TRUE
29059,3.5972418785095215,7272,2006,87900,TRUE
29107,3.190805196762085,14031,1998,45300,TRUE
29107,3.190805196762085,14031,1999,43500,TRUE
29107,3.190805196762085,14031,2000,52600,TRUE
29107,3.190805196762085,14031,2001,49200,TRUE
29107,3.190805196762085,14031,2002,48100,TRUE
29107,3.190805196762085,14031,2003,59500,TRUE
29107,3.190805196762085,14031,2004,57200,TRUE
29107,3.190805196762085,14031,2005,58000,TRUE
29107,3.190805196762085,14031,2006,58000,TRUE
29510,2.3558263778686523,171253,1998,53700,TRUE
29510,2.3558263778686523,171253,1999,58700,TRUE
29510,2.3558263778686523,171253,2000,63600,TRUE
29510,2.3558263778686523,171253,2001,62300,TRUE
29510,2.3558263778686523,171253,2002,67000,TRUE
29510,2.3558263778686523,171253,2003,74500,TRUE
29510,2.3558263778686523,171253,2004,69100,TRUE
29510,2.3558263778686523,171253,2005,83800,TRUE
29510,2.3558263778686523,171253,2006,95900,TRUE
30009,3.0621299743652344,5370,1998,151000,TRUE
30009,3.0621299743652344,5370,1999,161500,TRUE
30009,3.0621299743652344,5370,2000,175000,TRUE
30009,3.0621299743652344,5370,2001,183200,TRUE
30009,3.0621299743652344,5370,2002,192800,TRUE
30009,3.0621299743652344,5370,2003,197900,TRUE
30009,3.0621299743652344,5370,2004,206900,TRUE
30009,3.0621299743652344,5370,2005,221200,TRUE
30009,3.0621299743652344,5370,2006,235500,TRUE
30013,3.072524070739746,35220,1998,127800,TRUE
30013,3.072524070739746,35220,1999,135200,TRUE
30013,3.072524070739746,35220,2000,141700,TRUE
30013,3.072524070739746,35220,2001,145500,TRUE
30013,3.072524070739746,35220,2002,152100,TRUE
30013,3.072524070739746,35220,2003,155100,TRUE
30013,3.072524070739746,35220,2004,159200,TRUE
30013,3.072524070739746,35220,2005,161300,TRUE
30013,3.072524070739746,35220,2006,168600,TRUE
32003,1.3854960203170776,559550,1998,147700,FALSE
32003,1.3854960203170776,559550,1999,154800,FALSE
32003,1.3854960203170776,559550,2000,161600,FALSE
32003,1.3854960203170776,559550,2001,170200,FALSE
32003,1.3854960203170776,559550,2002,179400,FALSE
32003,1.3854960203170776,559550,2003,196800,FALSE
32003,1.3854960203170776,559550,2004,214700,FALSE
32003,1.3854960203170776,559550,2005,246800,FALSE
32003,1.3854960203170776,559550,2006,289500,FALSE
35043,2.112380027770996,35984,1998,161200,FALSE
35043,2.112380027770996,35984,1999,162500,FALSE
35043,2.112380027770996,35984,2000,172000,FALSE
35043,2.112380027770996,35984,2001,182200,FALSE
35043,2.112380027770996,35984,2002,181300,FALSE
35043,2.112380027770996,35984,2003,190000,FALSE
35043,2.112380027770996,35984,2004,197600,FALSE
35043,2.112380027770996,35984,2005,208800,FALSE
35043,2.112380027770996,35984,2006,222500,FALSE
35061,2.112380027770996,25476,1998,42000,FALSE
35061,2.112380027770996,25476,1999,45100,FALSE
35061,2.112380027770996,25476,2000,46400,FALSE
35061,2.112380027770996,25476,2001,51200,FALSE
35061,2.112380027770996,25476,2002,51200,FALSE
35061,2.112380027770996,25476,2003,53800,FALSE
35061,2.112380027770996,25476,2004,51700,FALSE
35061,2.112380027770996,25476,2005,57600,FALSE
35061,2.112380027770996,25476,2006,60000,FALSE
36051,1.403616189956665,24990,1998,NA,FALSE
36051,1.403616189956665,24990,1999,77400,FALSE
36051,1.403616189956665,24990,2000,82900,FALSE
36051,1.403616189956665,24990,2001,80400,FALSE
36051,1.403616189956665,24990,2002,83000,FALSE
36051,1.403616189956665,24990,2003,86600,FALSE
36051,1.403616189956665,24990,2004,90000,FALSE
36051,1.403616189956665,24990,2005,98500,FALSE
36051,1.403616189956665,24990,2006,95400,FALSE
36107,2.2594265937805176,21423,1998,57300,FALSE
36107,2.2594265937805176,21423,1999,50200,FALSE
36107,2.2594265937805176,21423,2000,53100,FALSE
36107,2.2594265937805176,21423,2001,55800,FALSE
36107,2.2594265937805176,21423,2002,55500,FALSE
36107,2.2594265937805176,21423,2003,53500,FALSE
36107,2.2594265937805176,21423,2004,57600,FALSE
36107,2.2594265937805176,21423,2005,61000,FALSE
36107,2.2594265937805176,21423,2006,62200,FALSE
36117,1.403616189956665,39846,1998,108900,FALSE
36117,1.403616189956665,39846,1999,118100,FALSE
36117,1.403616189956665,39846,2000,119400,FALSE
36117,1.403616189956665,39846,2001,116100,FALSE
36117,1.403616189956665,39846,2002,119600,FALSE
36117,1.403616189956665,39846,2003,125900,FALSE
36117,1.403616189956665,39846,2004,124900,FALSE
36117,1.403616189956665,39846,2005,133500,FALSE
36117,1.403616189956665,39846,2006,148200,FALSE
37025,3.0920333862304688,57893,1998,74100,TRUE
37025,3.0920333862304688,57893,1999,76100,TRUE
37025,3.0920333862304688,57893,2000,79900,TRUE
37025,3.0920333862304688,57893,2001,81100,TRUE
37025,3.0920333862304688,57893,2002,84400,TRUE
37025,3.0920333862304688,57893,2003,87100,TRUE
37025,3.0920333862304688,57893,2004,88000,TRUE
37025,3.0920333862304688,57893,2005,103800,TRUE
37025,3.0920333862304688,57893,2006,106900,TRUE
37027,2.4136905670166016,32939,1998,270100,TRUE
37027,2.4136905670166016,32939,1999,285300,TRUE
37027,2.4136905670166016,32939,2000,297800,TRUE
37027,2.4136905670166016,32939,2001,296500,TRUE
37027,2.4136905670166016,32939,2002,304300,TRUE
37027,2.4136905670166016,32939,2003,317400,TRUE
37027,2.4136905670166016,32939,2004,331900,TRUE
37027,2.4136905670166016,32939,2005,359600,TRUE
37027,2.4136905670166016,32939,2006,414300,TRUE
37035,2.4136905670166016,62753,1998,94500,TRUE
37035,2.4136905670166016,62753,1999,102800,TRUE
37035,2.4136905670166016,62753,2000,104500,TRUE
37035,2.4136905670166016,62753,2001,104900,TRUE
37035,2.4136905670166016,62753,2002,119800,TRUE
37035,2.4136905670166016,62753,2003,115500,TRUE
37035,2.4136905670166016,62753,2004,122900,TRUE
37035,2.4136905670166016,62753,2005,126600,TRUE
37035,2.4136905670166016,62753,2006,133900,TRUE
37037,2.1094141006469727,15845,1998,95800,FALSE
37037,2.1094141006469727,15845,1999,99500,FALSE
37037,2.1094141006469727,15845,2000,100600,FALSE
37037,2.1094141006469727,15845,2001,101500,FALSE
37037,2.1094141006469727,15845,2002,106700,FALSE
37037,2.1094141006469727,15845,2003,109100,FALSE
37037,2.1094141006469727,15845,2004,113300,FALSE
37037,2.1094141006469727,15845,2005,122300,FALSE
37037,2.1094141006469727,15845,2006,130000,FALSE
37051,2.7050788402557373,121623,1998,67300,TRUE
37051,2.7050788402557373,121623,1999,72800,TRUE
37051,2.7050788402557373,121623,2000,75800,TRUE
37051,2.7050788402557373,121623,2001,86900,TRUE
37051,2.7050788402557373,121623,2002,83900,TRUE
37051,2.7050788402557373,121623,2003,84100,TRUE
37051,2.7050788402557373,121623,2004,89200,TRUE
37051,2.7050788402557373,121623,2005,91100,TRUE
37051,2.7050788402557373,121623,2006,102400,TRUE
37087,1.5458176136016846,28625,1998,115600,FALSE
37087,1.5458176136016846,28625,1999,123000,FALSE
37087,1.5458176136016846,28625,2000,126700,FALSE
37087,1.5458176136016846,28625,2001,128100,FALSE
37087,1.5458176136016846,28625,2002,131900,FALSE
37087,1.5458176136016846,28625,2003,134600,FALSE
37087,1.5458176136016846,28625,2004,140700,FALSE
37087,1.5458176136016846,28625,2005,149300,FALSE
37087,1.5458176136016846,28625,2006,160300,FALSE
37115,1.5458176136016846,9986,1998,84000,FALSE
37115,1.5458176136016846,9986,1999,86600,FALSE
37115,1.5458176136016846,9986,2000,91400,FALSE
37115,1.5458176136016846,9986,2001,93400,FALSE
37115,1.5458176136016846,9986,2002,97200,FALSE
37115,1.5458176136016846,9986,2003,98500,FALSE
37115,1.5458176136016846,9986,2004,104500,FALSE
37115,1.5458176136016846,9986,2005,111400,FALSE
37115,1.5458176136016846,9986,2006,119100,FALSE
37127,3.0798628330230713,38151,1998,106000,TRUE
37127,3.0798628330230713,38151,1999,112000,TRUE
37127,3.0798628330230713,38151,2000,117600,TRUE
37127,3.0798628330230713,38151,2001,119500,TRUE
37127,3.0798628330230713,38151,2002,121800,TRUE
37127,3.0798628330230713,38151,2003,124800,TRUE
37127,3.0798628330230713,38151,2004,131400,TRUE
37127,3.0798628330230713,38151,2005,138900,TRUE
37127,3.0798628330230713,38151,2006,148600,TRUE
37135,2.1094141006469727,50433,1998,177400,FALSE
37135,2.1094141006469727,50433,1999,189500,FALSE
37135,2.1094141006469727,50433,2000,193800,FALSE
37135,2.1094141006469727,50433,2001,206400,FALSE
37135,2.1094141006469727,50433,2002,208900,FALSE
37135,2.1094141006469727,50433,2003,223100,FALSE
37135,2.1094141006469727,50433,2004,223800,FALSE
37135,2.1094141006469727,50433,2005,246700,FALSE
37135,2.1094141006469727,50433,2006,283100,FALSE
37145,2.1094141006469727,14833,1998,71800,FALSE
37145,2.1094141006469727,14833,1999,70900,FALSE
37145,2.1094141006469727,14833,2000,75100,FALSE
37145,2.1094141006469727,14833,2001,75600,FALSE
37145,2.1094141006469727,14833,2002,73000,FALSE
37145,2.1094141006469727,14833,2003,81500,FALSE
37145,2.1094141006469727,14833,2004,79300,FALSE
37145,2.1094141006469727,14833,2005,83500,FALSE
37145,2.1094141006469727,14833,2006,95400,FALSE
37179,3.0920333862304688,45630,1998,151900,TRUE
37179,3.0920333862304688,45630,1999,158900,TRUE
37179,3.0920333862304688,45630,2000,161900,TRUE
37179,3.0920333862304688,45630,2001,165800,TRUE
37179,3.0920333862304688,45630,2002,166100,TRUE
37179,3.0920333862304688,45630,2003,173500,TRUE
37179,3.0920333862304688,45630,2004,179000,TRUE
37179,3.0920333862304688,45630,2005,192600,TRUE
37179,3.0920333862304688,45630,2006,217100,TRUE
37191,3.119624614715576,48029,1998,88300,TRUE
37191,3.119624614715576,48029,1999,91100,TRUE
37191,3.119624614715576,48029,2000,93800,TRUE
37191,3.119624614715576,48029,2001,95300,TRUE
37191,3.119624614715576,48029,2002,96600,TRUE
37191,3.119624614715576,48029,2003,102500,TRUE
37191,3.119624614715576,48029,2004,105200,TRUE
37191,3.119624614715576,48029,2005,113700,TRUE
37191,3.119624614715576,48029,2006,118200,TRUE
38015,3.464906930923462,28755,1998,75400,TRUE
38015,3.464906930923462,28755,1999,79500,TRUE
38015,3.464906930923462,28755,2000,84100,TRUE
38015,3.464906930923462,28755,2001,86900,TRUE
38015,3.464906930923462,28755,2002,83200,TRUE
38015,3.464906930923462,28755,2003,91500,TRUE
38015,3.464906930923462,28755,2004,90300,TRUE
38015,3.464906930923462,28755,2005,92800,TRUE
38015,3.464906930923462,28755,2006,104000,TRUE
38017,5.975259780883789,53868,1998,194300,TRUE
38017,5.975259780883789,53868,1999,206100,TRUE
38017,5.975259780883789,53868,2000,214500,TRUE
38017,5.975259780883789,53868,2001,216700,TRUE
38017,5.975259780883789,53868,2002,220800,TRUE
38017,5.975259780883789,53868,2003,228800,TRUE
38017,5.975259780883789,53868,2004,238200,TRUE
38017,5.975259780883789,53868,2005,252500,TRUE
38017,5.975259780883789,53868,2006,263800,TRUE
38059,3.464906930923462,11054,1998,58800,TRUE
38059,3.464906930923462,11054,1999,60500,TRUE
38059,3.464906930923462,11054,2000,62200,TRUE
38059,3.464906930923462,11054,2001,62900,TRUE
38059,3.464906930923462,11054,2002,59800,TRUE
38059,3.464906930923462,11054,2003,60400,TRUE
38059,3.464906930923462,11054,2004,64900,TRUE
38059,3.464906930923462,11054,2005,68100,TRUE
38059,3.464906930923462,11054,2006,73000,TRUE
41051,1.0669581890106201,292994,1998,116400,FALSE
41051,1.0669581890106201,292994,1999,119600,FALSE
41051,1.0669581890106201,292994,2000,125000,FALSE
41051,1.0669581890106201,292994,2001,131900,FALSE
41051,1.0669581890106201,292994,2002,132000,FALSE
41051,1.0669581890106201,292994,2003,138800,FALSE
41051,1.0669581890106201,292994,2004,145400,FALSE
41051,1.0669581890106201,292994,2005,149900,FALSE
41051,1.0669581890106201,292994,2006,151900,FALSE
41071,1.0669581890106201,30434,1998,66800,FALSE
41071,1.0669581890106201,30434,1999,66200,FALSE
41071,1.0669581890106201,30434,2000,69800,FALSE
41071,1.0669581890106201,30434,2001,74100,FALSE
41071,1.0669581890106201,30434,2002,75000,FALSE
41071,1.0669581890106201,30434,2003,77900,FALSE
41071,1.0669581890106201,30434,2004,85600,FALSE
41071,1.0669581890106201,30434,2005,88500,FALSE
41071,1.0669581890106201,30434,2006,87900,FALSE
44001,1.6055467128753662,19881,1998,124800,FALSE
44001,1.6055467128753662,19881,1999,130800,FALSE
44001,1.6055467128753662,19881,2000,139600,FALSE
44001,1.6055467128753662,19881,2001,140200,FALSE
44001,1.6055467128753662,19881,2002,140700,FALSE
44001,1.6055467128753662,19881,2003,146000,FALSE
44001,1.6055467128753662,19881,2004,151700,FALSE
44001,1.6055467128753662,19881,2005,156500,FALSE
44001,1.6055467128753662,19881,2006,156100,FALSE
45015,1.1964433193206787,45009,1998,71900,FALSE
45015,1.1964433193206787,45009,1999,73400,FALSE
45015,1.1964433193206787,45009,2000,78700,FALSE
45015,1.1964433193206787,45009,2001,80600,FALSE
45015,1.1964433193206787,45009,2002,84300,FALSE
45015,1.1964433193206787,45009,2003,89400,FALSE
45015,1.1964433193206787,45009,2004,91200,FALSE
45015,1.1964433193206787,45009,2005,94600,FALSE
45015,1.1964433193206787,45009,2006,97300,FALSE
45039,2.640273094177246,10032,1998,139200,TRUE
45039,2.640273094177246,10032,1999,146300,TRUE
45039,2.640273094177246,10032,2000,154800,TRUE
45039,2.640273094177246,10032,2001,158800,TRUE
45039,2.640273094177246,10032,2002,160800,TRUE
45039,2.640273094177246,10032,2003,168100,TRUE
45039,2.640273094177246,10032,2004,173400,TRUE
45039,2.640273094177246,10032,2005,180000,TRUE
45039,2.640273094177246,10032,2006,188300,TRUE
47043,2.2373788356781006,18079,1998,75300,FALSE
47043,2.2373788356781006,18079,1999,75500,FALSE
47043,2.2373788356781006,18079,2000,78000,FALSE
47043,2.2373788356781006,18079,2001,84200,FALSE
47043,2.2373788356781006,18079,2002,83400,FALSE
47043,2.2373788356781006,18079,2003,88100,FALSE
47043,2.2373788356781006,18079,2004,86800,FALSE
47043,2.2373788356781006,18079,2005,102100,FALSE
47043,2.2373788356781006,18079,2006,91100,FALSE
48009,3.8691675662994385,3023,1998,266300,TRUE
48009,3.8691675662994385,3023,1999,285100,TRUE
48009,3.8691675662994385,3023,2000,323800,TRUE
48009,3.8691675662994385,3023,2001,346900,TRUE
48009,3.8691675662994385,3023,2002,345600,TRUE
48009,3.8691675662994385,3023,2003,378500,TRUE
48009,3.8691675662994385,3023,2004,373800,TRUE
48009,3.8691675662994385,3023,2005,387500,TRUE
48009,3.8691675662994385,3023,2006,383800,TRUE
48015,2.3022217750549316,10910,1998,88200,FALSE
48015,2.3022217750549316,10910,1999,97700,FALSE
48015,2.3022217750549316,10910,2000,106400,FALSE
48015,2.3022217750549316,10910,2001,112700,FALSE
48015,2.3022217750549316,10910,2002,114200,FALSE
48015,2.3022217750549316,10910,2003,119200,FALSE
48015,2.3022217750549316,10910,2004,122800,FALSE
48015,2.3022217750549316,10910,2005,125400,FALSE
48015,2.3022217750549316,10910,2006,118200,FALSE
48021,3.002908945083618,22714,1998,78500,TRUE
48021,3.002908945083618,22714,1999,89000,TRUE
48021,3.002908945083618,22714,2000,99600,TRUE
48021,3.002908945083618,22714,2001,108600,TRUE
48021,3.002908945083618,22714,2002,105800,TRUE
48021,3.002908945083618,22714,2003,113300,TRUE
48021,3.002908945083618,22714,2004,116700,TRUE
48021,3.002908945083618,22714,2005,122200,TRUE
48021,3.002908945083618,22714,2006,118400,TRUE
48027,4.589779376983643,94876,1998,134800,TRUE
48027,4.589779376983643,94876,1999,140200,TRUE
48027,4.589779376983643,94876,2000,142300,TRUE
48027,4.589779376983643,94876,2001,142400,TRUE
48027,4.589779376983643,94876,2002,144700,TRUE
48027,4.589779376983643,94876,2003,162100,TRUE
48027,4.589779376983643,94876,2004,161700,TRUE
48027,4.589779376983643,94876,2005,175700,TRUE
48027,4.589779376983643,94876,2006,169400,TRUE
48039,2.3022217750549316,93466,1998,102400,FALSE
48039,2.3022217750549316,93466,1999,117000,FALSE
48039,2.3022217750549316,93466,2000,123100,FALSE
48039,2.3022217750549316,93466,2001,122800,FALSE
48039,2.3022217750549316,93466,2002,126600,FALSE
